C:\MistrasGroup\AEwin for Express-8 Version V5.92\Data\Art_Wind_Tunnel\WTA_3_18_21_15Hz\WTA_3_18_21_15Hz_10min.DTA
Express-8 (r) Location Version 
 Version V5.92

Thu Mar 18 10:32:08 2021

 ID     SSSSSSSS.mmmuuun  CH    RMS ASL THR  ABS-ENERGY  CH    RMS ASL THR  ABS-ENERGY
  2          123.8999000   1 0.0002  10  35  58.412E+00   3 0.0002  14  35 132.971E+00
  2          123.9999000   1 0.0002  10  35  57.697E+00   3 0.0002  14  35 125.935E+00
  2          124.0999000   1 0.0002  10  35  56.845E+00   3 0.0002  13  35 119.665E+00
  2          124.1999000   1 0.0002  10  35  56.736E+00   3 0.0002  13  35 120.202E+00
  2          124.2999000   1 0.0002  10  35  57.236E+00   3 0.0002  13  35 122.420E+00
  2          124.3999000   1 0.0002  10  35  56.892E+00   3 0.0002  13  35 121.391E+00
  2          124.4999000   1 0.0002  10  35  56.885E+00   3 0.0002  13  35 120.696E+00
  2          124.5999000   1 0.0002  10  35  57.127E+00   3 0.0002  13  35 120.213E+00
  2          124.6999000   1 0.0002  10  35  56.597E+00   3 0.0002  13  35 119.125E+00
  2          124.7999000   1 0.0002  10  35  56.739E+00   3 0.0002  13  35 119.487E+00
  2          124.8999000   1 0.0002  10  35  56.776E+00   3 0.0002  13  35 121.097E+00
  2          124.9999000   1 0.0002  10  35  56.904E+00   3 0.0002  13  35 119.255E+00
  2          125.0999000   1 0.0002  10  35  56.936E+00   3 0.0002  13  35 118.189E+00
  2          125.1999000   1 0.0002  10  35  56.559E+00   3 0.0002  13  35 118.364E+00
  2          125.2999000   1 0.0002  10  35  57.027E+00   3 0.0002  13  35 118.784E+00
  2          125.3999000   1 0.0002  10  35  56.604E+00   3 0.0002  13  35 118.456E+00
  2          125.4999000   1 0.0002  11  35  64.640E+00   3 0.0004  16  35 202.679E+00
  2          125.5999000   1 0.0002  10  35  60.094E+00   3 0.0002  14  35 149.332E+00
  2          125.6999000   1 0.0002  10  35  58.490E+00   3 0.0002  14  35 131.450E+00
  2          125.7999000   1 0.0002  10  35  61.050E+00   3 0.0002  14  35 155.538E+00
  2          125.8999000   1 0.0002  10  35  58.364E+00   3 0.0002  14  35 140.884E+00
  2          125.9999000   1 0.0002  10  35  59.934E+00   3 0.0002  14  35 145.679E+00
  2          126.0999000   1 0.0002  10  35  59.274E+00   3 0.0002  14  35 132.532E+00
  2          126.1999000   1 0.0002  10  35  58.149E+00   3 0.0002  14  35 126.533E+00
  2          126.2999000   1 0.0002  10  35  57.030E+00   3 0.0002  13  35 122.702E+00
  2          126.3999000   1 0.0002  10  35  60.657E+00   3 0.0002  15  35 158.402E+00
  2          126.4999000   1 0.0002  10  35  60.814E+00   3 0.0004  15  35 164.877E+00
  2          126.5999000   1 0.0002  10  35  58.702E+00   3 0.0002  14  35 137.743E+00
  2          126.6999000   1 0.0002  10  35  57.487E+00   3 0.0002  14  35 128.929E+00
  2          126.7999000   1 0.0002  10  35  58.432E+00   3 0.0002  14  35 127.305E+00
  2          126.8999000   1 0.0002  10  35  58.439E+00   3 0.0002  14  35 138.676E+00
  2          126.9999000   1 0.0002  10  35  57.560E+00   3 0.0002  13  35 122.666E+00
  2          127.0999000   1 0.0002  10  35  57.097E+00   3 0.0002  13  35 123.237E+00
  2          127.1999000   1 0.0002  10  35  57.284E+00   3 0.0002  13  35 122.110E+00
  2          127.2999000   1 0.0002  10  35  57.588E+00   3 0.0002  14  35 125.680E+00
  2          127.3999000   1 0.0002  10  35  57.641E+00   3 0.0002  13  35 124.457E+00
  2          127.4999000   1 0.0002  10  35  56.916E+00   3 0.0002  13  35 123.195E+00
  2          127.5999000   1 0.0002  10  35  57.311E+00   3 0.0002  13  35 122.378E+00
  2          127.6999000   1 0.0002  10  35  58.358E+00   3 0.0002  14  35 134.405E+00
  2          127.7999000   1 0.0002  11  35  63.914E+00   3 0.0004  15  35 191.292E+00
  2          127.8999000   1 0.0002  11  35  79.217E+00   3 0.0004  18  35 327.575E+00
  2          127.9999000   1 0.0002  11  35  63.128E+00   3 0.0004  15  35 172.992E+00
  2          128.0999000   1 0.0002  11  35  65.748E+00   3 0.0004  16  35 215.140E+00
  2          128.1999000   1 0.0002  10  35  61.107E+00   3 0.0004  15  35 161.293E+00
  2          128.2999000   1 0.0002  11  35  69.602E+00   3 0.0004  16  35 232.906E+00
  2          128.3999000   1 0.0002  10  35  60.212E+00   3 0.0002  14  35 156.738E+00
  2          128.4999000   1 0.0002  10  35  58.410E+00   3 0.0002  14  35 132.298E+00
  2          128.5999000   1 0.0002  10  35  58.554E+00   3 0.0002  14  35 132.964E+00
  2          128.6999000   1 0.0002  10  35  58.796E+00   3 0.0002  14  35 142.166E+00
  2          128.7999000   1 0.0002  10  35  57.588E+00   3 0.0002  13  35 124.762E+00
  2          128.8999000   1 0.0002  10  35  57.344E+00   3 0.0002  13  35 123.659E+00
  2          128.9999000   1 0.0002  10  35  56.971E+00   3 0.0002  13  35 123.458E+00
  2          129.0999000   1 0.0002  10  35  60.042E+00   3 0.0002  14  35 151.868E+00
  2          129.1999000   1 0.0002  10  35  58.698E+00   3 0.0002  14  35 138.798E+00
  2          129.2999000   1 0.0002  10  35  62.400E+00   3 0.0004  15  35 172.359E+00
  2          129.3999000   1 0.0002  10  35  60.153E+00   3 0.0002  14  35 155.408E+00
  2          129.4999000   1 0.0002  10  35  59.072E+00   3 0.0002  14  35 138.193E+00
  2          129.5999000   1 0.0002  10  35  58.321E+00   3 0.0002  14  35 133.618E+00
  2          129.6999000   1 0.0002  10  35  59.908E+00   3 0.0002  14  35 156.692E+00
  2          129.7999000   1 0.0002  10  35  59.030E+00   3 0.0002  14  35 149.634E+00
  2          129.8999000   1 0.0002  11  35  65.985E+00   3 0.0004  16  35 225.198E+00
  2          129.9999000   1 0.0002  10  35  58.696E+00   3 0.0002  14  35 141.439E+00
  2          130.0999000   1 0.0002  10  35  57.658E+00   3 0.0002  13  35 122.060E+00
  2          130.1999000   1 0.0002  10  35  57.118E+00   3 0.0002  14  35 127.452E+00
  2          130.2999000   1 0.0002  10  35  58.303E+00   3 0.0002  14  35 135.633E+00
  2          130.3999000   1 0.0002  10  35  57.863E+00   3 0.0002  14  35 129.176E+00
  2          130.4999000   1 0.0002  10  35  57.819E+00   3 0.0002  14  35 131.379E+00
  2          130.5999000   1 0.0002  10  35  58.543E+00   3 0.0002  14  35 132.576E+00
  2          130.6999000   1 0.0002  10  35  56.587E+00   3 0.0002  13  35 119.387E+00
  2          130.7999000   1 0.0002  10  35  56.865E+00   3 0.0002  13  35 120.236E+00
  2          130.8999000   1 0.0002  10  35  56.962E+00   3 0.0002  13  35 122.072E+00
  2          130.9999000   1 0.0002  10  35  57.495E+00   3 0.0002  13  35 124.472E+00
  2          131.0999000   1 0.0002  10  35  58.943E+00   3 0.0002  13  35 125.066E+00
  2          131.1999000   1 0.0002  10  35  57.833E+00   3 0.0002  14  35 126.575E+00
  2          131.2999000   1 0.0002  10  35  56.713E+00   3 0.0002  13  35 118.674E+00
  2          131.3999000   1 0.0002  10  35  61.108E+00   3 0.0004  15  35 171.749E+00
  2          131.4999000   1 0.0002  10  35  58.246E+00   3 0.0002  14  35 135.037E+00
  2          131.5999000   1 0.0002  10  35  57.014E+00   3 0.0002  13  35 120.974E+00
  2          131.6999000   1 0.0002  10  35  57.426E+00   3 0.0002  13  35 125.472E+00
  2          131.7999000   1 0.0002  10  35  58.203E+00   3 0.0002  14  35 137.497E+00
  2          131.8999000   1 0.0002  10  35  58.843E+00   3 0.0002  14  35 141.222E+00
  2          131.9999000   1 0.0002  11  35  64.869E+00   3 0.0004  15  35 193.285E+00
  2          132.0999000   1 0.0002  10  35  57.270E+00   3 0.0002  14  35 126.936E+00
  2          132.1999000   1 0.0002  10  35  56.923E+00   3 0.0002  13  35 122.570E+00
  2          132.2999000   1 0.0002  10  35  57.042E+00   3 0.0002  13  35 120.447E+00
  2          132.3999000   1 0.0002  10  35  57.293E+00   3 0.0002  14  35 125.929E+00
  2          132.4999000   1 0.0002  10  35  57.188E+00   3 0.0002  13  35 123.516E+00
  2          132.5999000   1 0.0002  10  35  57.527E+00   3 0.0002  14  35 128.669E+00
  2          132.6999000   1 0.0002  10  35  59.355E+00   3 0.0002  14  35 155.444E+00
  2          132.7999000   1 0.0002  10  35  57.327E+00   3 0.0002  14  35 126.738E+00
  2          132.8999000   1 0.0002  10  35  56.773E+00   3 0.0002  13  35 118.848E+00
  2          132.9999000   1 0.0002  10  35  56.815E+00   3 0.0002  13  35 118.995E+00
  2          133.0999000   1 0.0002  10  35  57.248E+00   3 0.0002  13  35 121.031E+00
  2          133.1999000   1 0.0002  10  35  56.690E+00   3 0.0002  13  35 118.422E+00
  2          133.2999000   1 0.0002  10  35  56.910E+00   3 0.0002  13  35 120.670E+00
  2          133.3999000   1 0.0002  10  35  56.848E+00   3 0.0002  13  35 120.003E+00
  2          133.4999000   1 0.0002  10  35  56.974E+00   3 0.0002  13  35 118.468E+00
  2          133.5999000   1 0.0002  10  35  56.470E+00   3 0.0002  13  35 118.612E+00
  2          133.6999000   1 0.0002  10  35  57.106E+00   3 0.0002  13  35 123.918E+00
  2          133.7999000   1 0.0002  10  35  56.815E+00   3 0.0002  13  35 119.921E+00
  2          133.8999000   1 0.0002  10  35  57.376E+00   3 0.0002  13  35 123.261E+00
  2          133.9999000   1 0.0002  10  35  57.144E+00   3 0.0002  13  35 119.695E+00
  2          134.0999000   1 0.0002  10  35  57.653E+00   3 0.0002  14  35 126.027E+00
  2          134.1999000   1 0.0002  10  35  57.814E+00   3 0.0002  14  35 135.434E+00
  2          134.2999000   1 0.0002  10  35  57.531E+00   3 0.0002  14  35 127.599E+00
  2          134.3999000   1 0.0002  10  35  56.801E+00   3 0.0002  13  35 120.188E+00
  2          134.4999000   1 0.0002  10  35  57.074E+00   3 0.0002  13  35 122.539E+00
  2          134.5999000   1 0.0002  10  35  56.846E+00   3 0.0002  13  35 121.275E+00
  2          134.6999000   1 0.0002  10  35  56.786E+00   3 0.0002  13  35 118.808E+00
  2          134.7999000   1 0.0002  10  35  57.178E+00   3 0.0002  13  35 120.554E+00
  2          134.8999000   1 0.0002  10  35  58.477E+00   3 0.0002  14  35 137.740E+00
  2          134.9999000   1 0.0002  10  35  58.191E+00   3 0.0002  14  35 135.085E+00
  2          135.0999000   1 0.0002  10  35  60.377E+00   3 0.0002  14  35 155.077E+00
  2          135.1999000   1 0.0002  10  35  58.756E+00   3 0.0002  14  35 139.115E+00
  2          135.2999000   1 0.0002  10  35  58.335E+00   3 0.0002  14  35 133.186E+00
  2          135.3999000   1 0.0002  10  35  59.765E+00   3 0.0002  14  35 135.420E+00
  2          135.4999000   1 0.0002  10  35  58.661E+00   3 0.0002  14  35 128.657E+00
  2          135.5999000   1 0.0002  10  35  57.823E+00   3 0.0002  14  35 127.354E+00
  2          135.6999000   1 0.0002  10  35  60.226E+00   3 0.0002  14  35 157.437E+00
  2          135.7999000   1 0.0002  10  35  58.978E+00   3 0.0002  14  35 141.414E+00
  2          135.8999000   1 0.0002  10  35  57.786E+00   3 0.0002  14  35 131.653E+00
  2          135.9999000   1 0.0002  10  35  57.353E+00   3 0.0002  13  35 120.980E+00
  2          136.0999000   1 0.0002  10  35  56.701E+00   3 0.0002  13  35 121.669E+00
  2          136.1999000   1 0.0002  10  35  56.732E+00   3 0.0002  13  35 120.479E+00
  2          136.2999000   1 0.0002  10  35  56.936E+00   3 0.0002  14  35 125.663E+00
  2          136.3999000   1 0.0002  10  35  56.865E+00   3 0.0002  13  35 121.316E+00
  2          136.4999000   1 0.0002  10  35  57.603E+00   3 0.0002  14  35 129.117E+00
  2          136.5999000   1 0.0002  10  35  57.474E+00   3 0.0002  13  35 124.986E+00
  2          136.6999000   1 0.0002  10  35  57.548E+00   3 0.0002  14  35 128.560E+00
  2          136.7999000   1 0.0002  10  35  57.718E+00   3 0.0002  14  35 136.611E+00
  2          136.8999000   1 0.0002  10  35  56.477E+00   3 0.0002  13  35 118.411E+00
  2          136.9999000   1 0.0002  10  35  56.997E+00   3 0.0002  13  35 120.208E+00
  2          137.0999000   1 0.0002  10  35  57.364E+00   3 0.0002  14  35 126.485E+00
  2          137.1999000   1 0.0002  10  35  57.124E+00   3 0.0002  13  35 121.739E+00
  2          137.2999000   1 0.0002  10  35  57.142E+00   3 0.0002  13  35 123.036E+00
  2          137.3999000   1 0.0002  10  35  56.744E+00   3 0.0002  13  35 122.242E+00
  2          137.4999000   1 0.0002  10  35  56.423E+00   3 0.0002  13  35 119.313E+00
  2          137.5999000   1 0.0002  10  35  56.655E+00   3 0.0002  13  35 122.056E+00
  2          137.6999000   1 0.0002  10  35  57.039E+00   3 0.0002  14  35 125.788E+00
  2          137.7999000   1 0.0002  10  35  57.237E+00   3 0.0002  13  35 121.903E+00
  2          137.8999000   1 0.0002  10  35  57.251E+00   3 0.0002  13  35 121.712E+00
  2          137.9999000   1 0.0002  10  35  56.828E+00   3 0.0002  13  35 120.812E+00
  2          138.0999000   1 0.0002  10  35  56.827E+00   3 0.0002  13  35 120.615E+00
  2          138.1999000   1 0.0002  10  35  57.057E+00   3 0.0002  13  35 120.051E+00
  2          138.2999000   1 0.0002  10  35  57.630E+00   3 0.0002  14  35 128.966E+00
  2          138.3999000   1 0.0002  10  35  57.121E+00   3 0.0002  13  35 122.950E+00
  2          138.4999000   1 0.0002  10  35  57.065E+00   3 0.0002  14  35 125.611E+00
  2          138.5999000   1 0.0002  10  35  57.165E+00   3 0.0002  14  35 125.917E+00
  2          138.6999000   1 0.0002  10  35  57.300E+00   3 0.0002  13  35 124.062E+00
  2          138.7999000   1 0.0002  10  35  58.525E+00   3 0.0002  14  35 137.603E+00
  2          138.8999000   1 0.0002  10  35  57.960E+00   3 0.0002  14  35 135.300E+00
  2          138.9999000   1 0.0002  10  35  57.253E+00   3 0.0002  14  35 131.753E+00
  2          139.0999000   1 0.0002  10  35  62.048E+00   3 0.0004  15  35 169.639E+00
  2          139.1999000   1 0.0002  10  35  59.971E+00   3 0.0002  14  35 151.919E+00
  2          139.2999000   1 0.0002  10  35  57.823E+00   3 0.0002  14  35 129.759E+00
  2          139.3999000   1 0.0002  10  35  58.024E+00   3 0.0002  14  35 134.913E+00
  2          139.4999000   1 0.0002  10  35  59.849E+00   3 0.0002  14  35 151.183E+00
  2          139.5999000   1 0.0002  10  35  58.987E+00   3 0.0002  14  35 148.103E+00
  2          139.6999000   1 0.0002  11  35  64.108E+00   3 0.0004  15  35 164.422E+00
  2          139.7999000   1 0.0002  10  35  58.081E+00   3 0.0002  14  35 133.717E+00
  2          139.8999000   1 0.0002  10  35  57.626E+00   3 0.0002  14  35 128.449E+00
  2          139.9999000   1 0.0002  10  35  57.608E+00   3 0.0002  14  35 126.948E+00
  2          140.0999000   1 0.0002  10  35  56.908E+00   3 0.0002  13  35 120.037E+00
  2          140.1999000   1 0.0002  10  35  57.132E+00   3 0.0002  13  35 121.814E+00
  2          140.2999000   1 0.0002  10  35  58.428E+00   3 0.0002  14  35 135.355E+00
  2          140.3999000   1 0.0002  10  35  57.341E+00   3 0.0002  13  35 120.504E+00
  2          140.4999000   1 0.0002  10  35  58.319E+00   3 0.0002  13  35 125.398E+00
  2          140.5999000   1 0.0002  10  35  57.439E+00   3 0.0002  14  35 126.898E+00
  2          140.6999000   1 0.0002  10  35  57.688E+00   3 0.0002  13  35 124.389E+00
  2          140.7999000   1 0.0002  10  35  56.968E+00   3 0.0002  13  35 121.852E+00
  2          140.8999000   1 0.0002  10  35  57.066E+00   3 0.0002  13  35 120.759E+00
  2          140.9999000   1 0.0002  10  35  56.999E+00   3 0.0002  13  35 124.770E+00
  2          141.0999000   1 0.0002  10  35  56.800E+00   3 0.0002  13  35 118.189E+00
  2          141.1999000   1 0.0002  10  35  56.534E+00   3 0.0002  13  35 119.725E+00
  2          141.2999000   1 0.0002  10  35  56.576E+00   3 0.0002  13  35 121.930E+00
  2          141.3999000   1 0.0002  10  35  56.460E+00   3 0.0002  13  35 119.003E+00
  2          141.4999000   1 0.0002  10  35  56.629E+00   3 0.0002  13  35 118.872E+00
  2          141.5999000   1 0.0002  10  35  56.858E+00   3 0.0002  13  35 117.902E+00
  2          141.6999000   1 0.0002  10  35  56.584E+00   3 0.0002  13  35 118.321E+00
  2          141.7999000   1 0.0002  10  35  56.769E+00   3 0.0002  13  35 118.164E+00
  2          141.8999000   1 0.0002  10  35  57.343E+00   3 0.0002  13  35 122.637E+00
  2          141.9999000   1 0.0002  10  35  57.394E+00   3 0.0002  13  35 124.765E+00
  2          142.0999000   1 0.0002  10  35  57.763E+00   3 0.0002  14  35 129.345E+00
  2          142.1999000   1 0.0002  10  35  57.720E+00   3 0.0002  13  35 123.950E+00
  2          142.2999000   1 0.0002  10  35  57.421E+00   3 0.0002  13  35 125.338E+00
  2          142.3999000   1 0.0002  10  35  58.319E+00   3 0.0002  14  35 134.543E+00
  2          142.4999000   1 0.0002  10  35  60.790E+00   3 0.0002  15  35 159.506E+00
  2          142.5999000   1 0.0002  10  35  57.388E+00   3 0.0002  14  35 126.446E+00
  2          142.6999000   1 0.0002  10  35  57.002E+00   3 0.0002  13  35 121.671E+00
  2          142.7999000   1 0.0002  10  35  59.068E+00   3 0.0002  14  35 145.176E+00
  2          142.8999000   1 0.0002  10  35  57.327E+00   3 0.0002  13  35 124.448E+00
  2          142.9999000   1 0.0002  10  35  57.081E+00   3 0.0002  14  35 126.598E+00
  2          143.0999000   1 0.0002  10  35  57.391E+00   3 0.0002  13  35 122.245E+00
  2          143.1999000   1 0.0002  10  35  57.391E+00   3 0.0002  13  35 122.264E+00
  2          143.2999000   1 0.0002  10  35  61.156E+00   3 0.0002  13  35 123.256E+00
  2          143.3999000   1 0.0002  10  35  56.806E+00   3 0.0002  13  35 120.997E+00
  2          143.4999000   1 0.0002  10  35  56.782E+00   3 0.0002  13  35 118.478E+00
  2          143.5999000   1 0.0002  10  35  56.694E+00   3 0.0002  13  35 119.734E+00
  2          143.6999000   1 0.0002  10  35  56.714E+00   3 0.0002  13  35 120.907E+00
  2          143.7999000   1 0.0002  10  35  56.952E+00   3 0.0002  13  35 119.706E+00
  2          143.8999000   1 0.0002  10  35  56.586E+00   3 0.0002  13  35 119.827E+00
  2          143.9999000   1 0.0002  10  35  56.927E+00   3 0.0002  13  35 118.131E+00
  2          144.0999000   1 0.0002  10  35  56.508E+00   3 0.0002  13  35 117.895E+00
  2          144.1999000   1 0.0002  10  35  57.530E+00   3 0.0002  13  35 121.908E+00
  2          144.2999000   1 0.0002  10  35  57.676E+00   3 0.0002  14  35 132.222E+00
  2          144.3999000   1 0.0002  10  35  58.317E+00   3 0.0002  14  35 134.722E+00
  2          144.4999000   1 0.0002  10  35  57.818E+00   3 0.0002  14  35 128.931E+00
  2          144.5999000   1 0.0002  10  35  56.388E+00   3 0.0002  13  35 119.950E+00
  2          144.6999000   1 0.0002  10  35  57.269E+00   3 0.0002  13  35 124.511E+00
  2          144.7999000   1 0.0002  10  35  57.133E+00   3 0.0002  14  35 127.792E+00
  2          144.8999000   1 0.0002  10  35  59.000E+00   3 0.0002  14  35 143.046E+00
  2          144.9999000   1 0.0002  10  35  57.221E+00   3 0.0002  13  35 121.296E+00
  2          145.0999000   1 0.0002  10  35  56.861E+00   3 0.0002  13  35 118.625E+00
  2          145.1999000   1 0.0002  10  35  56.896E+00   3 0.0002  13  35 118.401E+00
  2          145.2999000   1 0.0002  10  35  56.704E+00   3 0.0002  13  35 120.989E+00
  2          145.3999000   1 0.0002  10  35  57.085E+00   3 0.0002  13  35 120.793E+00
  2          145.4999000   1 0.0002  10  35  57.051E+00   3 0.0002  13  35 125.190E+00
  2          145.5999000   1 0.0002  10  35  57.753E+00   3 0.0002  14  35 131.480E+00
  2          145.6999000   1 0.0002  10  35  59.754E+00   3 0.0002  14  35 147.077E+00
  2          145.7999000   1 0.0002  10  35  57.597E+00   3 0.0002  14  35 133.478E+00
  2          145.8999000   1 0.0002  10  35  56.888E+00   3 0.0002  14  35 126.237E+00
  2          145.9999000   1 0.0002  10  35  57.404E+00   3 0.0002  14  35 129.711E+00
  2          146.0999000   1 0.0002  10  35  60.805E+00   3 0.0002  14  35 156.002E+00
  2          146.1999000   1 0.0002  10  35  60.950E+00   3 0.0004  15  35 166.386E+00
  2          146.2999000   1 0.0002  10  35  59.799E+00   3 0.0002  15  35 158.254E+00
  2          146.3999000   1 0.0002  10  35  57.616E+00   3 0.0002  14  35 129.353E+00
  2          146.4999000   1 0.0002  10  35  57.277E+00   3 0.0002  13  35 121.238E+00
  2          146.5999000   1 0.0002  10  35  60.073E+00   3 0.0002  14  35 156.393E+00
  2          146.6999000   1 0.0002  10  35  59.784E+00   3 0.0002  14  35 155.638E+00
  2          146.7999000   1 0.0002  10  35  58.199E+00   3 0.0002  14  35 131.056E+00
  2          146.8999000   1 0.0002  10  35  56.332E+00   3 0.0002  13  35 121.171E+00
  2          146.9999000   1 0.0002  10  35  57.410E+00   3 0.0002  13  35 121.881E+00
  2          147.0999000   1 0.0002  10  35  58.310E+00   3 0.0002  14  35 138.972E+00
  2          147.1999000   1 0.0002  11  35  65.627E+00   3 0.0004  16  35 201.754E+00
  2          147.2999000   1 0.0002  11  35  65.630E+00   3 0.0004  16  35 202.565E+00
  2          147.3999000   1 0.0002  10  35  61.582E+00   3 0.0004  15  35 166.434E+00
  2          147.4999000   1 0.0002  10  35  59.450E+00   3 0.0002  14  35 147.673E+00
  2          147.5999000   1 0.0002  10  35  58.525E+00   3 0.0002  14  35 131.722E+00
  2          147.6999000   1 0.0002  10  35  57.024E+00   3 0.0002  13  35 123.191E+00
  2          147.7999000   1 0.0002  10  35  57.360E+00   3 0.0002  14  35 129.236E+00
  2          147.8999000   1 0.0002  10  35  57.129E+00   3 0.0002  13  35 124.989E+00
  2          147.9999000   1 0.0002  10  35  56.969E+00   3 0.0002  13  35 122.553E+00
  2          148.0999000   1 0.0002  10  35  56.581E+00   3 0.0002  13  35 121.088E+00
  2          148.1999000   1 0.0002  10  35  56.671E+00   3 0.0002  13  35 119.385E+00
  2          148.2999000   1 0.0002  10  35  57.658E+00   3 0.0002  13  35 124.480E+00
  2          148.3999000   1 0.0002  10  35  57.450E+00   3 0.0002  14  35 127.259E+00
  2          148.4999000   1 0.0002  10  35  56.461E+00   3 0.0002  13  35 120.354E+00
  2          148.5999000   1 0.0002  10  35  56.832E+00   3 0.0002  13  35 118.614E+00
  2          148.6999000   1 0.0002  10  35  57.065E+00   3 0.0002  13  35 119.977E+00
  2          148.7999000   1 0.0002  10  35  56.746E+00   3 0.0002  13  35 119.299E+00
  2          148.8999000   1 0.0002  10  35  57.149E+00   3 0.0002  13  35 121.126E+00
  2          148.9999000   1 0.0002  10  35  56.954E+00   3 0.0002  13  35 120.932E+00
  2          149.0999000   1 0.0002  10  35  59.441E+00   3 0.0002  14  35 141.830E+00
  2          149.1999000   1 0.0002  10  35  57.338E+00   3 0.0002  14  35 126.109E+00
  2          149.2999000   1 0.0002  10  35  57.322E+00   3 0.0002  14  35 126.594E+00
  2          149.3999000   1 0.0002  10  35  57.012E+00   3 0.0002  13  35 123.006E+00
  2          149.4999000   1 0.0002  10  35  57.283E+00   3 0.0002  13  35 124.238E+00
  2          149.5999000   1 0.0002  10  35  56.862E+00   3 0.0002  13  35 122.531E+00
  2          149.6999000   1 0.0002  10  35  56.459E+00   3 0.0002  13  35 118.563E+00
  2          149.7999000   1 0.0002  10  35  57.084E+00   3 0.0002  13  35 119.131E+00
  2          149.8999000   1 0.0002  10  35  57.916E+00   3 0.0002  14  35 132.065E+00
  2          149.9999000   1 0.0002  10  35  57.085E+00   3 0.0002  13  35 123.156E+00
  2          150.0999000   1 0.0002  10  35  59.757E+00   3 0.0002  14  35 157.530E+00
  2          150.1999000   1 0.0002  10  35  59.263E+00   3 0.0002  14  35 148.899E+00
  2          150.2999000   1 0.0002  10  35  58.476E+00   3 0.0002  14  35 136.434E+00
  2          150.3999000   1 0.0002  10  35  57.740E+00   3 0.0002  14  35 127.764E+00
  2          150.4999000   1 0.0002  10  35  57.307E+00   3 0.0002  14  35 128.015E+00
  2          150.5999000   1 0.0002  10  35  61.455E+00   3 0.0004  15  35 171.224E+00
  2          150.6999000   1 0.0002  10  35  57.196E+00   3 0.0002  13  35 123.920E+00
  2          150.7999000   1 0.0002  10  35  57.268E+00   3 0.0002  13  35 124.032E+00
  2          150.8999000   1 0.0002  11  35  67.675E+00   3 0.0002  13  35 123.603E+00
  2          150.9999000   1 0.0002  10  35  58.438E+00   3 0.0002  14  35 135.347E+00
  2          151.0999000   1 0.0002  10  35  59.871E+00   3 0.0002  14  35 152.277E+00
  2          151.1999000   1 0.0002  10  35  57.407E+00   3 0.0002  14  35 125.617E+00
  2          151.2999000   1 0.0002  10  35  57.661E+00   3 0.0002  14  35 127.084E+00
  2          151.3999000   1 0.0002  10  35  57.027E+00   3 0.0002  13  35 121.790E+00
  2          151.4999000   1 0.0002  10  35  57.558E+00   3 0.0002  13  35 124.523E+00
  2          151.5999000   1 0.0002  10  35  57.037E+00   3 0.0002  13  35 121.955E+00
  2          151.6999000   1 0.0002  10  35  56.997E+00   3 0.0002  13  35 119.535E+00
  2          151.7999000   1 0.0002  10  35  56.408E+00   3 0.0002  13  35 119.028E+00
  2          151.8999000   1 0.0002  10  35  56.665E+00   3 0.0002  13  35 119.469E+00
  2          151.9999000   1 0.0002  10  35  56.758E+00   3 0.0002  13  35 118.032E+00
  2          152.0999000   1 0.0002  10  35  56.700E+00   3 0.0002  13  35 117.994E+00
  2          152.1999000   1 0.0002  10  35  56.273E+00   3 0.0002  13  35 120.217E+00
  2          152.2999000   1 0.0002  10  35  57.164E+00   3 0.0002  13  35 117.975E+00
  2          152.3999000   1 0.0002  10  35  57.448E+00   3 0.0002  14  35 125.696E+00
  2          152.4999000   1 0.0002  10  35  56.498E+00   3 0.0002  13  35 119.861E+00
  2          152.5999000   1 0.0002  10  35  56.829E+00   3 0.0002  13  35 118.526E+00
  2          152.6999000   1 0.0002  10  35  56.731E+00   3 0.0002  13  35 119.888E+00
  2          152.7999000   1 0.0002  10  35  57.114E+00   3 0.0002  13  35 120.416E+00
  2          152.8999000   1 0.0002  10  35  56.600E+00   3 0.0002  13  35 120.682E+00
  2          152.9999000   1 0.0002  10  35  57.240E+00   3 0.0002  13  35 123.097E+00
  2          153.0999000   1 0.0002  11  35  64.326E+00   3 0.0004  15  35 191.511E+00
  2          153.1999000   1 0.0002  10  35  59.932E+00   3 0.0002  14  35 150.397E+00
  2          153.2999000   1 0.0002  10  35  56.625E+00   3 0.0002  13  35 120.180E+00
  2          153.3999000   1 0.0002  11  35  67.658E+00   3 0.0004  16  35 230.239E+00
  2          153.4999000   1 0.0002  10  35  60.643E+00   3 0.0004  15  35 160.846E+00
  2          153.5999000   1 0.0002  11  35  63.931E+00   3 0.0004  15  35 185.923E+00
  2          153.6999000   1 0.0002  10  35  58.419E+00   3 0.0002  14  35 136.012E+00
  2          153.7999000   1 0.0002  10  35  57.254E+00   3 0.0002  13  35 122.980E+00
  2          153.8999000   1 0.0002  10  35  59.044E+00   3 0.0002  14  35 147.393E+00
  2          153.9999000   1 0.0002  10  35  56.930E+00   3 0.0002  14  35 125.930E+00
  2          154.0999000   1 0.0002  10  35  56.899E+00   3 0.0002  13  35 118.912E+00
  2          154.1999000   1 0.0002  10  35  58.160E+00   3 0.0002  14  35 127.550E+00
  2          154.2999000   1 0.0002  10  35  57.467E+00   3 0.0002  13  35 123.674E+00
  2          154.3999000   1 0.0002  10  35  59.158E+00   3 0.0002  14  35 140.734E+00
  2          154.4999000   1 0.0002  11  35  68.729E+00   3 0.0004  17  35 259.886E+00
