ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1        41357.3971180   1     0     1     0         2  42   500 0.0006  20     1  35     0  1000 204.350E+00   2.489E+00   688     4
  1        41470.2874245   1     0     1     0         0  36     0 0.0006  20     1  35     0  1000  21.350E+00 221.206E-03   823     4
  1        41778.7371840   1     0     1     0        17  50    59 0.0006  20     1  35     0  1000   1.583E+03  23.485E+00   511    29
  1        41794.2249922   1     0     1     0         2  41   500 0.0006  20     1  35     0  1000 170.800E+00   1.864E+00   693     4
  1        42002.4166727   1     0     1     0         2  38   500 0.0006  20     1  35     0  1000 125.050E+00   1.090E+00   746     4
  1        42197.5292180   1   301     4     2       955  37     4 0.0006  20     2  35     3     6  14.976E+03  45.081E+00   641    39
  1        42207.9125400   1     0     1     0         2  43   500 0.0006  20     1  35     0  1000 250.100E+00   3.557E+00   623     4
  1        42733.1176430   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   865     4
  1        43037.1171337   1     0     1     0         2  39   500 0.0006  20     1  35     0  1000 109.800E+00 971.219E-03   755     4
  1        46176.7167820   1     0     1     0         0  35     0 0.0006  21     1  35     0  1000   6.100E+00  65.356E-03   841     4
  1        47215.2947962   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  88.073E-03   837     4
  1        47229.2506850   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  90.121E-03   797     4
  1        47862.4903830   1     0     1     0         0  36     0 0.0006  20     1  35     0  1000  21.350E+00 231.447E-03   789     4
  1        48733.9930670   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  65.356E-03   832     4
  1        49282.5773470   1     0     1     0         1  38  1000 0.0006  20     1  35     0  1000  61.000E+00 615.019E-03   775     4
  1        49487.5680155   1     0     1     0         2  40   500 0.0006  20     1  35     0  1000 161.650E+00   1.632E+00   733     4
  1        49705.9960790   1     0     1     0         2  40   500 0.0006  20     1  35     0  1000 176.900E+00   1.936E+00   684     4
  1        49908.0772550   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   879     4
  1        50390.5508270   1     0     1     0         1  36  1000 0.0006  20     1  35     0  1000  42.700E+00 332.181E-03   802     4
  1        50900.5628560   1     0     1     0         0  36     0 0.0006  20     1  35     0  1000  33.550E+00 267.569E-03   811     4
  1        51075.0286443   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   845     4
  1        51179.3715420   1   361     1     0       361  36     3 0.0006  20     1  35     0     2   5.051E+03  12.924E+00   643    53
  1        51209.0099687   1     0     1     0         2  39   500 0.0006  20     1  35     0  1000 122.000E+00   1.206E+00   728     4
  1        51312.9197285   1     0     1     0        17  48    59 0.0006  20     1  35     0  1000   1.205E+03  14.149E+00   564    24
  1        52483.5879960   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   6.100E+00  65.356E-03   846     4
  1        52878.7258197   1     0     1     0        10  44   100 0.0006  20     1  35     0  1000 509.350E+00   5.147E+00   633     4
  1        54408.3625933   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000  30.500E+00 261.425E-03   788     4
  1        56268.3452970   1     0     1     0         2  39   500 0.0006  20     1  35     0  1000 134.200E+00   1.246E+00   742     4
  1        56417.8119742   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   859     4
  1        56618.8078960   1     0     1     0        12  43    83 0.0006  20     1  35     0  1000 649.650E+00   5.653E+00   622     4
  1        56625.0395660   1     0     1     0        19  51    53 0.0006  20     1  35     0  1000   2.071E+03  33.429E+00   499    29
  1        56788.0131670   1     0     1     0        10  44   100 0.0006  20     1  35     0  1000 536.800E+00   5.448E+00   618     4
  1        56913.1164620   1     0     1     0         2  42   500 0.0006  20     1  35     0  1000 195.200E+00   2.385E+00   675     4
  1        57210.7129493   1     0     1     0         1  37  1000 0.0006  20     1  35     0  1000  88.450E+00 692.664E-03   783     4
  1        57249.1530192   1     0     1     0         2  42   500 0.0006  20     1  35     0  1000 225.700E+00   2.953E+00   670     4
  1        58448.8434877   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   6.100E+00  88.073E-03   850     4
  1        61139.3465045   1     0     1     0        12  46    83 0.0006  20     1  35     0  1000 680.150E+00   7.057E+00   608     4
  1        63072.8548200   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000  18.300E+00 170.373E-03   822     4
  1        64426.5285840   1   932     9     6      1971  39     5 0.0006  20     6  35     2     6  38.180E+03 137.340E+00   622    29
  1        65053.4952842   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  96.265E-03   824     4
  1        67098.6778518   1     0     1     0         2  43   500 0.0006  20     1  35     0  1000 219.600E+00   2.806E+00   645     4
  1        69894.3859477   1     0     1     0        20  52    50 0.0006  20     1  35     0  1000   2.370E+03  44.269E+00   478    24
  1        73226.4166828   1     0     1     0        16  49    63 0.0006  20     1  35     0  1000   1.266E+03  16.613E+00   542    24
  1        73536.1291850   1     0     1     0        19  53    53 0.0006  20     1  35     0  1000   2.190E+03  41.522E+00   489    29
  1        73639.4106580   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  72.618E-03   806     4
  1        73784.8901240   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00  96.265E-03   836     4
  1        74262.8064642   1     0     1     0         1  37  1000 0.0006  20     1  35     0  1000  91.500E+00 686.333E-03   779     4
  1        75641.8385150   1     0     1     0         1  37  1000 0.0006  20     1  35     0  1000  97.600E+00 810.529E-03   746     4
  1        75884.7138980   1     0     1     0         0  37     0 0.0006  20     1  35     0  1000  36.600E+00 358.994E-03   810     4
  1        76124.6725983   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   856     4
  1        76321.2530835   1     0     1     0         1  37  1000 0.0006  20     1  35     0  1000  94.550E+00 762.303E-03   772     4
  1        76458.4127820   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   859     4
  1        77255.4727240   1    64    17     1       680  38    25 0.0006  20    14  35     4   218  10.956E+03  35.194E+00   616   444
  1        77555.7907190   1     0     1     0        16  48    63 0.0006  20     1  35     0  1000   1.293E+03  16.014E+00   541    29
