 ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1          964.2790090   1     0     1     0        17  51    59 0.0008  22     1  35     0  1000   1.668E+03  26.768E+00   507    29
  1          965.3373148   1   337    58    19      3226  48    18 0.0012  25    13  35    15    38 120.179E+03 927.951E+00   390    34
  1          970.7193310   1     0     9     0        32  39   281 0.0008  22     7  35    64  7000   1.208E+03   6.585E+00   769     4
  1          977.2600015   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   796     4
  1          982.8256992   1     0     6     0        14  39   429 0.0008  22     2  35   307  2000 600.850E+00   3.602E+00   762     4
  1          994.7236522   1     0     2     0         5  36   400 0.0008  22     2  35     0  2000 161.650E+00 746.290E-03   776     4
  1         1005.1872875   1     0     1     0         2  40   500 0.0010  23     1  35     0  1000 143.350E+00   1.348E+00   720     4
  1         1017.0872673   1     6     5     0        11  38   455 0.0008  22     3  35   500   500 503.250E+00   3.088E+00   729     4
  1         1021.5299293   1     9     3     0         9  37   333 0.0008  22     3  35     0   333 326.350E+00   1.657E+00   766     4
  1         1031.0405703   1     0     3     0         7  37   429 0.0008  23     2  35   166  2000 244.000E+00   1.212E+00   804     4
  1         1034.0670868   1     0     6     0        14  38   429 0.0008  22     3  35   230  3000 625.250E+00   3.767E+00   745     4
  1         1042.7820493   1     0     1     0         0  36     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   746     4
  1         1048.8541725   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   9.150E+00  80.066E-03   812     4
  1         1060.8676503   1   491    52    17      2758  46    19 0.0012  25    16  35    15    32 108.644E+03 792.262E+00   410    34
  1         1063.5380868   1     0     1     0        23  35    43 0.0010  23     1  35     0  1000 616.100E+00   2.392E+00   691    43
  1         1066.5594880   1  1044    22     7      1602  42    14 0.0010  23    17  35     8    16  44.725E+03 216.118E+00   498    24
  1         1072.2369773   1    26     2     0        28  38    71 0.0010  23     2  35     0    76   1.409E+03   8.786E+00   661    43
  1         1082.1135850   1     2     4     0        11  38   364 0.0008  22     3  35   125  1500 451.400E+00   2.493E+00   780     4
  1         1084.7926238   1     0     1     0        17  51    59 0.0008  23     1  35     0  1000   1.607E+03  24.930E+00   509    24
  1         1122.1238715   1   446    34    16      2678  49    13 0.0010  23    11  35    10    24 105.164E+03 933.715E+00   442    24
  1         1125.5022025   1    33    16     4      1153  44    14 0.0010  23     2  35    12    60  30.280E+03 166.160E+00   527    43
  1         1141.4321320   1     0     2     0         4  36   500 0.0010  23     2  35     0  2000 155.550E+00 782.971E-03   764     4
  1         1160.3655807   1     6     8     0        18  39   444 0.0008  22     4  35   363   666 814.350E+00   4.930E+00   766     4
  1         1160.8692410   1   335    32     9      1810  44    18 0.0010  23    12  35    13    35  59.713E+03 355.248E+00   450    29
  1         1169.8166910   1   317     6     2       631  39    10 0.0008  22     2  35    12     6  13.024E+03  53.179E+00   597    39
  1         1188.0581330   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   9.150E+00  74.480E-03   783     4
  1         1201.0498040   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   815     4
  1         1209.7671160   1     0     1     0         2  36   500 0.0008  22     1  35     0  1000  70.150E+00 330.319E-03   775     4
  1         1213.3179090   1   323     9     2       463  40    19 0.0008  22     7  35    14    21  14.158E+03  78.891E+00   543    43
  1         1216.8371908   1     0     1     0        10  44   100 0.0010  23     1  35     0  1000 552.050E+00   5.679E+00   614     4
  1         1225.6170978   1     0     1     0        18  36    56 0.0008  22     1  35     0  1000 518.500E+00   2.288E+00   665    63
  1         1228.9619017   1    43    26     1       402  42    65 0.0008  22    12  35    39   279   7.439E+03  32.391E+00   666     4
  1         1231.6111008   1   401    21     8      1759  42    12 0.0010  23     8  35     9    19  50.160E+03 244.665E+00   563    34
  1         1234.0349765   1     0     1     0         1  36  1000 0.0010  23     1  35     0  1000  57.950E+00 402.564E-03   710    63
  1         1240.2744547   1     0     2     0        49  58    41 0.0010  23     1  35    20  1000   5.200E+03 127.819E+00   435    29
  1         1246.7262840   1     0     1     0         0  35     0 0.0008  23     1  35     0  1000   0.000E+00   0.000E+00   706     4
  1         1251.4136325   1     0     1     0         0  36     0 0.0010  23     1  35     0  1000   0.000E+00   0.000E+00   767     4
  1         1256.0413428   1     0     1     0         2  41   500 0.0008  22     1  35     0  1000 173.850E+00   1.885E+00   678     4
  1         1274.2561525   1    29     1     0        29  36    34 0.0008  23     1  35     0    34 850.950E+00   3.471E+00   714    34
  1         1275.7611825   1     4    10     0        24  40   417 0.0008  22     3  35   368   750   1.119E+03   7.173E+00   752     4
  1         1288.3591987   1   159     3     0       182  38    16 0.0010  23     2  35    45    12   4.273E+03  17.477E+00   600    48
  1         1300.5288223   1    27    19     0        44  40   432 0.0008  22    15  35   250   555   2.306E+03  16.261E+00   739   439
  1         1335.2390513   1     0     1     0         1  36  1000 0.0010  23     1  35     0  1000  42.700E+00 262.914E-03   688    34
  1         1341.1905345   1     0     1     0        10  43   100 0.0008  23     1  35     0  1000 512.400E+00   5.113E+00   612     4
  1         1365.0126810   1     0     1     0         2  39   500 0.0010  23     1  35     0  1000 112.850E+00 987.977E-03   741     4
  1         1396.8005563   1     0     7     0        14  38   500 0.0010  23     3  35   307  3000 606.950E+00   3.649E+00   759     4
  1         1398.8745080   1     0     4     0        12  36   333 0.0010  23     3  35    90  3000 414.800E+00   2.033E+00   773     4
  1         1399.7000375   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   848     4
  1         1405.8445983   1     2     1     0         6  37   167 0.0010  23     1  35     0   500 390.400E+00   2.628E+00   660    34
  1         1447.8435635   1     0     3     0        16  37   188 0.0010  23     2  35    66  2000 515.450E+00   2.339E+00   799     4
  1         1458.0013648   1   445    10     3       884  41    11 0.0008  22     7  35     6    15  22.564E+03 117.244E+00   552    24
  1         1460.7715033   1    27     3     1       365  37     8 0.0008  22     1  35     5    37   7.857E+03  29.503E+00   630    39
  1         1462.4154588   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   809     4
  1         1481.3844053   1     0     2     0         2  36  1000 0.0010  23     1  35  1000  1000  79.300E+00 388.599E-03   784   444
  1         1492.9264990   1     0     2     0         2  36  1000 0.0008  22     1  35  1000  1000  76.250E+00 356.759E-03   812     4
  1         1508.3070983   1     0     1     0         2  43   500 0.0008  22     1  35     0  1000 231.800E+00   3.103E+00   658     4
  1         1510.2011143   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   772     4
  1         1513.9272572   1    23     3     1       521  39     6 0.0008  22     1  35     4    43   9.385E+03  34.879E+00   635    43
  1         1518.7327903   1   465    39    11      1974  47    20 0.0008  22    14  35    16    30  71.443E+03 495.224E+00   463    39
  1         1529.1111102   1     0     3     0        29  37   103 0.0008  22     2  35    35  2000 704.550E+00   2.639E+00   754     4
  1         1529.8340340   1     0     1     0        15  48    67 0.0008  22     1  35     0  1000   1.138E+03  14.169E+00   541     4
  1         1552.3913843   1     1     1     0         1  35  1000 0.0008  22     1  35     0  1000  67.100E+00 436.080E-03   710     4
  1         1555.0886855   1   344     3     1       375  38     8 0.0008  22     3  35     0     8   7.588E+03  28.134E+00   634    34
  1         1555.2515130   1     0     1     0         3  35   333 0.0008  22     1  35     0  1000 176.900E+00   1.029E+00   708    29
  1         1566.9241763   1    20     8     1       420  41    19 0.0008  22     2  35    15   100  12.099E+03  60.299E+00   556    43
  1         1578.7788450   1     0     7     0        18  38   389 0.0008  22     3  35   235  3000 753.350E+00   4.335E+00   758     4
  1         1591.4719567   1    20     8     1       378  39    21 0.0010  23     2  35    16   100  10.824E+03  50.121E+00   564    43
  1         1597.5041853   1     7     7     0        39  41   179 0.0008  22     3  35   125   428   1.342E+03   7.404E+00   686     4
  1         1615.4599973   1    25     9     0        41  41   220 0.0008  22     5  35   250   200   1.708E+03  10.992E+00   731     4
  1         1640.3297843   1     0     1     0         4  36   250 0.0010  23     1  35     0  1000 198.250E+00   1.143E+00   684    34
  1         1649.8966168   1     0     1     0        14  47    71 0.0008  22     1  35     0  1000 905.850E+00   9.859E+00   585     4
  1         1701.4262148   1   728     4     2       757  36     5 0.0008  22     3  35    35     4  14.637E+03  48.753E+00   660    34
  1         1705.3739403   1     0     1     0         2  43   500 0.0010  23     1  35     0  1000 219.600E+00   2.916E+00   643     4
  1         1728.1836102   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000   0.000E+00   0.000E+00   776     4
  1         1728.5164275   1     2     1     0         3  36   333 0.0010  23     1  35     0   500 179.950E+00   1.107E+00   681    43
  1         1756.1659970   1     0     2     0         5  37   400 0.0010  23     2  35     0  2000 195.200E+00   1.047E+00   779     4
  1         1756.6876407   1     0     5     0        11  36   455 0.0010  23     4  35   100  4000 378.200E+00   1.774E+00   786     4
  1         1782.0256643   1     0     2     0         4  37   500 0.0010  23     1  35   333  1000 158.600E+00 791.350E-03   765     4
  1         1813.5616848   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000   0.000E+00   0.000E+00   798     4
  1         1817.9724823   1     0     2     0         5  38   400 0.0010  23     1  35   250  1000 183.000E+00   1.030E+00   776     4
  1         1834.3613813   1     3     4     0       348  39    11 0.0010  23     1  35     8   333   5.725E+03  21.143E+00   594    43
  1         1865.4448817   1     0     7     0        25  37   280 0.0008  22     5  35    83  5000 872.300E+00   4.227E+00   758     4
  1         1865.6334055   1     0     2     0         2  36  1000 0.0008  22     1  35  1000  1000  73.200E+00 358.435E-03   781     4
  1         1880.5835635   1   210     7     1       273  39    26 0.0010  23     5  35    32    23  10.349E+03  58.310E+00   599    34
  1         1883.8826943   1     0     1     0         2  36   500 0.0008  22     1  35     0  1000  76.250E+00 370.166E-03   788     4
  1         2026.5755130   1     0     1     0       323  35     3 0.0010  23     1  35     0  1000   5.600E+03  16.600E+00   632    39
  1         2043.8961158   1     0     5     0        18  37   278 0.0010  23     5  35     0  5000 701.500E+00   3.612E+00   782     4
  1         2066.6760245   1     0     1     0         2  45   500 0.0010  23     1  35     0  1000 298.900E+00   5.053E+00   605     4
  1         2071.4131438   1     0     1     0         1  37  1000 0.0010  23     1  35     0  1000  57.950E+00 527.877E-03   757     4
  1         2079.2788450   1     0     1     0         2  41   500 0.0010  23     1  35     0  1000 170.800E+00   1.859E+00   691     4
  1         2092.0760827   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000   9.150E+00  80.066E-03   727     4
  1         2092.4910793   1     0     2     0         2  35  1000 0.0010  23     2  35     0  2000  67.100E+00 310.395E-03   792     4
  1         2093.5440693   1    10    13     3      1094  39    12 0.0010  23     1  35    11   100  23.583E+03  98.143E+00   562    43
  1         2122.4741345   1    15    17     0        38  41   447 0.0010  23     8  35   409   533   2.019E+03  14.657E+00   758   444
  1         2135.3299188   1     1     1     0         3  36   333 0.0008  22     1  35     0  1000 152.500E+00 943.475E-03   700    29
  1         2150.4719612   1     0     1     0         0  35     0 0.0008  22     1  35     0  1000   0.000E+00   0.000E+00   844     4
