  ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1        50927.4007925   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   862     4
  1        59647.3185068   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   680    34
  1        60288.0161415   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   842     4
  1        62568.6010730   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   9.150E+00 107.251E-03   788     4
  1        63105.8172362   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   845     4
  1        63832.1131030   1     4     8     3      1257  39     6 0.0006  20     1  35     5   250  23.134E+03  87.118E+00   588    29
  1        65387.3387922   1     0     1     0         2  42   500 0.0006  20     1  35     0  1000 228.750E+00   3.027E+00   636     4
  1        66748.8038730   1    38    21     6      1495  43    14 0.0006  20     2  35    13    52  42.865E+03 221.367E+00   519    24
  1        66822.9284283   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   861     4
  1        66932.2985803   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000   0.000E+00   0.000E+00   798     4
  1        66989.5616395   1     0     1     0         2  40   500 0.0006  20     1  35     0  1000 170.800E+00   1.734E+00   710     4
  1        67487.8934428   1     0     1     0         2  39   500 0.0006  20     1  35     0  1000 137.250E+00   1.252E+00   734     4
  1        69115.7993430   1     0     3     2       816  38     4 0.0006  20     1  35     2  1000  12.548E+03  37.794E+00   590    34
  1        69191.1095045   1     0     1     0         2  43   500 0.0006  20     1  35     0  1000 225.700E+00   3.045E+00   645     4
  1        73434.8507022   1     0     1     0         2  37   500 0.0006  20     1  35     0  1000 109.800E+00 890.408E-03   757     4
  1        73528.1638773   1     0     1     0         2  40   500 0.0006  20     1  35     0  1000 167.750E+00   1.807E+00   685     4
  1        75010.7121275   1     0     1     0         0  35     0 0.0006  20     1  35     0  1000  21.350E+00 161.808E-03   823     4
  1        75263.9915058   1   121     3     0       185  36    16 0.0006  20     2  35    15    16   5.554E+03  23.304E+00   641    14
  1        78101.5974952   1     0     1     0        12  46    83 0.0006  20     1  35     0  1000 805.200E+00   8.942E+00   603    29
  1        79492.7828812   1    36     2     0        39  37    51 0.0006  20     2  35     0    55   1.549E+03   8.081E+00   692    34
  1        80066.5099750   1     0     1     0         2  39   500 0.0006  20     1  35     0  1000 131.150E+00   1.192E+00   746     4
  1        80969.4747260   1    46     5     0        97  40    52 0.0006  20     2  35    60    43   3.883E+03  20.690E+00   555    24
  1        82998.4549433   1    31     4     1       544  39     7 0.0006  20     1  35     5    32   9.595E+03  30.295E+00   584    24
  1        86387.7612312   1     0     2     1       502  36     4 0.0006  20     2  35     0  2000   7.146E+03  19.655E+00   627    39
